DATE,TAVG,NAME
199304,NA,banningville
199305,NA,banningville
199306,NA,banningville
199307,NA,banningville
199308,NA,banningville
199309,25.3,banningville
199310,NA,banningville
199311,NA,banningville
199312,NA,banningville
199401,NA,banningville
199402,26.3,banningville
199403,NA,banningville
199404,NA,banningville
199405,NA,banningville
199406,NA,banningville
199407,NA,banningville
199408,NA,banningville
199409,NA,banningville
199410,NA,banningville
199411,NA,banningville
199412,NA,banningville
199501,NA,banningville
199502,NA,banningville
199503,NA,banningville
199504,NA,banningville
199505,NA,banningville
199506,NA,banningville
199507,NA,banningville
199508,26.1,banningville
199509,NA,banningville
199510,NA,banningville
199511,NA,banningville
199512,NA,banningville
199601,NA,banningville
199602,NA,banningville
199603,NA,banningville
199604,NA,banningville
199605,NA,banningville
199606,NA,banningville
199607,NA,banningville
199608,NA,banningville
199609,NA,banningville
199610,NA,banningville
199611,NA,banningville
199612,NA,banningville
199701,NA,banningville
199702,NA,banningville
199703,NA,banningville
199704,NA,banningville
199705,NA,banningville
199706,NA,banningville
199707,NA,banningville
199708,NA,banningville
199709,NA,banningville
199710,NA,banningville
199711,NA,banningville
199712,NA,banningville
199801,NA,banningville
199802,NA,banningville
199803,NA,banningville
199804,NA,banningville
199805,NA,banningville
199806,NA,banningville
199807,NA,banningville
199808,25.9,banningville
199809,NA,banningville
199810,25.8,banningville
199811,NA,banningville
199812,NA,banningville
199901,NA,banningville
199902,NA,banningville
199903,NA,banningville
199904,NA,banningville
199905,NA,banningville
199906,NA,banningville
199907,NA,banningville
199908,25.3,banningville
199909,NA,banningville
199910,NA,banningville
199911,NA,banningville
199912,NA,banningville
200001,NA,banningville
200002,NA,banningville
200003,NA,banningville
200004,NA,banningville
200005,NA,banningville
200006,NA,banningville
200007,NA,banningville
200008,NA,banningville
200009,NA,banningville
200010,NA,banningville
200011,NA,banningville
200012,NA,banningville
200101,NA,banningville
200102,NA,banningville
200103,NA,banningville
200104,NA,banningville
200105,NA,banningville
200106,NA,banningville
200107,NA,banningville
200108,NA,banningville
200109,NA,banningville
200110,NA,banningville
200111,NA,banningville
200112,NA,banningville
200201,NA,banningville
200202,NA,banningville
200203,NA,banningville
200204,NA,banningville
200205,NA,banningville
200206,NA,banningville
200207,NA,banningville
200208,NA,banningville
200209,NA,banningville
200210,NA,banningville
200211,NA,banningville
200212,NA,banningville
200301,NA,banningville
200302,NA,banningville
200303,NA,banningville
200304,NA,banningville
200305,NA,banningville
200306,NA,banningville
200307,NA,banningville
200308,NA,banningville
200309,25.4,banningville
200310,NA,banningville
200311,NA,banningville
200312,NA,banningville
200401,NA,banningville
200402,NA,banningville
200403,NA,banningville
200404,NA,banningville
200405,NA,banningville
200406,NA,banningville
200407,NA,banningville
200408,NA,banningville
200409,NA,banningville
200410,NA,banningville
200411,NA,banningville
200412,NA,banningville
200501,NA,banningville
200502,NA,banningville
200503,NA,banningville
200504,NA,banningville
200505,NA,banningville
200506,NA,banningville
200507,NA,banningville
200508,NA,banningville
200509,NA,banningville
200510,NA,banningville
200511,NA,banningville
200512,NA,banningville
200601,NA,banningville
200602,NA,banningville
200603,NA,banningville
200604,NA,banningville
200605,NA,banningville
200606,NA,banningville
200607,NA,banningville
200608,NA,banningville
200609,NA,banningville
200610,NA,banningville
200611,NA,banningville
200612,NA,banningville
200701,NA,banningville
200702,NA,banningville
200703,NA,banningville
200704,NA,banningville
200705,NA,banningville
200706,NA,banningville
200707,NA,banningville
200708,NA,banningville
200709,NA,banningville
200710,NA,banningville
200711,NA,banningville
200712,NA,banningville
200801,NA,banningville
200802,NA,banningville
200803,NA,banningville
200804,NA,banningville
200805,NA,banningville
200806,NA,banningville
200807,NA,banningville
200808,NA,banningville
200809,NA,banningville
200810,NA,banningville
200811,NA,banningville
200812,NA,banningville
200901,NA,banningville
200902,NA,banningville
200903,NA,banningville
200904,NA,banningville
200905,NA,banningville
200906,NA,banningville
200907,NA,banningville
200908,NA,banningville
200909,NA,banningville
200910,NA,banningville
200911,NA,banningville
200912,NA,banningville
201001,NA,banningville
201002,NA,banningville
201003,NA,banningville
201004,NA,banningville
201005,28.3,banningville
201006,25.9,banningville
201007,25.7,banningville
201008,26.2,banningville
201009,26.6,banningville
201010,26.2,banningville
201011,NA,banningville
201012,25.4,banningville
201101,25.8,banningville
201102,25.7,banningville
201103,NA,banningville
201104,NA,banningville
201105,NA,banningville
201106,29.7,banningville
201107,NA,banningville
201108,26.0,banningville
201109,NA,banningville
201110,NA,banningville
201111,NA,banningville
201112,NA,banningville
