DATE,TAVG,NAME
196811,23.9,mekambo
196812,23.9,mekambo
196901,23.5,mekambo
196902,24.5,mekambo
196903,25.4,mekambo
196904,25.0,mekambo
196905,25.1,mekambo
196906,23.1,mekambo
196907,22.3,mekambo
196908,22.6,mekambo
196909,23.7,mekambo
196910,24.1,mekambo
196911,23.7,mekambo
196912,23.6,mekambo
197001,23.8,mekambo
197002,24.9,mekambo
197003,25.4,mekambo
197004,25.4,mekambo
197005,25.1,mekambo
197006,23.6,mekambo
197007,21.7,mekambo
197008,22.9,mekambo
197009,23.5,mekambo
197010,24.4,mekambo
197011,24.1,mekambo
197012,23.6,mekambo
197101,23.6,mekambo
197102,24.0,mekambo
197103,23.9,mekambo
197104,23.5,mekambo
197105,24.5,mekambo
197106,23.3,mekambo
197107,20.4,mekambo
197108,21.5,mekambo
197109,23.3,mekambo
197110,24.1,mekambo
197111,23.9,mekambo
197112,NA,mekambo
197201,26.0,mekambo
197202,23.7,mekambo
197203,24.7,mekambo
197204,24.4,mekambo
197205,23.5,mekambo
197206,22.2,mekambo
197207,22.3,mekambo
197208,22.1,mekambo
197209,23.1,mekambo
197210,22.6,mekambo
197211,23.5,mekambo
197212,NA,mekambo
197301,24.1,mekambo
197302,25.0,mekambo
197303,23.0,mekambo
197304,25.2,mekambo
197305,23.4,mekambo
197306,23.2,mekambo
197307,22.8,mekambo
197308,22.3,mekambo
197309,23.2,mekambo
197310,23.3,mekambo
197311,23.1,mekambo
197312,23.5,mekambo
197401,22.9,mekambo
197402,23.0,mekambo
197403,23.1,mekambo
197404,23.8,mekambo
197405,23.1,mekambo
197406,23.6,mekambo
197407,21.4,mekambo
197408,22.7,mekambo
197409,23.0,mekambo
197410,23.6,mekambo
197411,23.3,mekambo
197412,23.1,mekambo
197501,23.6,mekambo
197502,23.7,mekambo
197503,24.2,mekambo
197504,24.5,mekambo
197505,23.8,mekambo
197506,22.9,mekambo
197507,22.5,mekambo
197508,21.9,mekambo
197509,22.5,mekambo
197510,23.5,mekambo
197511,23.3,mekambo
197512,23.5,mekambo
197601,23.5,mekambo
197602,23.4,mekambo
197603,24.4,mekambo
197604,24.1,mekambo
197605,23.9,mekambo
197606,22.5,mekambo
197607,21.4,mekambo
197608,21.8,mekambo
197609,23.4,mekambo
197610,23.5,mekambo
197611,23.0,mekambo
197612,23.1,mekambo
197701,23.6,mekambo
197702,24.2,mekambo
197703,24.5,mekambo
197704,24.8,mekambo
197705,24.5,mekambo
197706,22.4,mekambo
197707,21.2,mekambo
197708,22.7,mekambo
197709,23.2,mekambo
197710,23.1,mekambo
197711,23.0,mekambo
197712,23.4,mekambo
197801,23.2,mekambo
197802,24.0,mekambo
197803,24.0,mekambo
197804,23.7,mekambo
197805,23.6,mekambo
197806,22.2,mekambo
197807,21.5,mekambo
197808,21.9,mekambo
197809,22.8,mekambo
197810,23.0,mekambo
197811,24.2,mekambo
197812,23.7,mekambo
197901,23.7,mekambo
197902,23.8,mekambo
197903,25.1,mekambo
197904,24.6,mekambo
197905,24.5,mekambo
197906,22.8,mekambo
197907,22.0,mekambo
197908,22.8,mekambo
197909,23.4,mekambo
197910,24.8,mekambo
197911,24.4,mekambo
197912,24.1,mekambo
198001,23.9,mekambo
198002,24.2,mekambo
198003,25.1,mekambo
198004,25.5,mekambo
198005,24.6,mekambo
198006,23.3,mekambo
198007,22.1,mekambo
198008,22.1,mekambo
198009,24.0,mekambo
198010,24.3,mekambo
198011,23.4,mekambo
198012,23.0,mekambo
198101,23.0,mekambo
198102,24.0,mekambo
198103,24.0,mekambo
198104,25.0,mekambo
198105,23.5,mekambo
198106,23.0,mekambo
198107,21.7,mekambo
198108,21.6,mekambo
198109,23.0,mekambo
198110,23.0,mekambo
198111,23.0,mekambo
198112,23.0,mekambo
198201,23.6,mekambo
198202,23.8,mekambo
198203,24.2,mekambo
198204,23.8,mekambo
198205,23.2,mekambo
198206,22.5,mekambo
198207,21.6,mekambo
198208,NA,mekambo
198209,NA,mekambo
198210,22.7,mekambo
198211,23.1,mekambo
198212,23.3,mekambo
198301,NA,mekambo
198302,NA,mekambo
198303,NA,mekambo
198304,NA,mekambo
198305,NA,mekambo
198306,NA,mekambo
198307,NA,mekambo
198308,NA,mekambo
198309,NA,mekambo
198310,NA,mekambo
198311,NA,mekambo
198312,NA,mekambo
198401,NA,mekambo
198402,NA,mekambo
198403,NA,mekambo
198404,NA,mekambo
198405,NA,mekambo
198406,NA,mekambo
198407,NA,mekambo
198408,NA,mekambo
198409,NA,mekambo
198410,NA,mekambo
198411,NA,mekambo
198412,NA,mekambo
198501,23.5,mekambo
198502,23.7,mekambo
198503,24.6,mekambo
198504,24.2,mekambo
198505,23.7,mekambo
198506,22.8,mekambo
198507,22.4,mekambo
198508,22.7,mekambo
198509,23.2,mekambo
198510,NA,mekambo
198511,22.8,mekambo
198512,23.5,mekambo
198601,23.2,mekambo
198602,23.5,mekambo
198603,23.2,mekambo
198604,24.0,mekambo
198605,24.1,mekambo
198606,22.6,mekambo
198607,21.6,mekambo
198608,NA,mekambo
198609,NA,mekambo
198610,23.3,mekambo
198611,22.9,mekambo
198612,23.3,mekambo
198701,23.5,mekambo
198702,24.0,mekambo
198703,24.4,mekambo
198704,24.5,mekambo
198705,24.8,mekambo
198706,23.5,mekambo
198707,22.6,mekambo
198708,23.0,mekambo
198709,23.5,mekambo
198710,23.5,mekambo
198711,23.9,mekambo
198712,23.8,mekambo
198801,NA,mekambo
198802,NA,mekambo
198803,NA,mekambo
198804,24.8,mekambo
198805,NA,mekambo
198806,NA,mekambo
198807,NA,mekambo
198808,NA,mekambo
198809,NA,mekambo
198810,NA,mekambo
198811,NA,mekambo
198812,NA,mekambo
198901,22.1,mekambo
198902,NA,mekambo
198903,NA,mekambo
198904,24.5,mekambo
198905,NA,mekambo
198906,NA,mekambo
198907,NA,mekambo
198908,NA,mekambo
198909,NA,mekambo
198910,NA,mekambo
198911,NA,mekambo
198912,NA,mekambo
