DATE,TAVG,NAME
200112,NA,douala
200201,27.4,douala
200202,NA,douala
200203,NA,douala
200204,NA,douala
200205,NA,douala
200206,NA,douala
200207,NA,douala
200208,NA,douala
200209,25.4,douala
200210,NA,douala
200211,27.7,douala
200212,NA,douala
200301,27.7,douala
200302,NA,douala
200303,NA,douala
200304,27.3,douala
200305,NA,douala
200306,NA,douala
200307,NA,douala
200308,NA,douala
200309,NA,douala
200310,NA,douala
200311,NA,douala
200312,25.1,douala
200401,25.1,douala
200402,28.6,douala
200403,NA,douala
200404,NA,douala
200405,26.9,douala
200406,26.0,douala
200407,NA,douala
200408,NA,douala
200409,NA,douala
200410,26.2,douala
200411,26.6,douala
200412,27.9,douala
200501,27.3,douala
200502,27.7,douala
200503,27.8,douala
200504,NA,douala
200505,NA,douala
200506,26.1,douala
200507,25.2,douala
200508,24.8,douala
200509,NA,douala
200510,NA,douala
200511,NA,douala
200512,NA,douala
200601,NA,douala
200602,28.0,douala
200603,27.8,douala
200604,27.6,douala
200605,NA,douala
200606,NA,douala
200607,NA,douala
200608,NA,douala
200609,25.4,douala
200610,26.4,douala
200611,NA,douala
200612,NA,douala
200701,NA,douala
200702,NA,douala
200703,28.6,douala
200704,NA,douala
200705,NA,douala
200706,NA,douala
200707,25.8,douala
200708,NA,douala
200709,NA,douala
200710,NA,douala
200711,NA,douala
200712,NA,douala
200801,NA,douala
200802,28.1,douala
200803,27.1,douala
200804,NA,douala
200805,NA,douala
200806,NA,douala
200807,NA,douala
200808,NA,douala
200809,NA,douala
200810,NA,douala
200811,NA,douala
200812,NA,douala
200901,NA,douala
200902,NA,douala
200903,NA,douala
200904,NA,douala
200905,26.6,douala
200906,26.3,douala
200907,25.6,douala
200908,NA,douala
200909,NA,douala
200910,NA,douala
200911,26.9,douala
200912,NA,douala
201001,NA,douala
201002,NA,douala
201003,NA,douala
201004,NA,douala
201005,NA,douala
201006,NA,douala
201007,NA,douala
201008,NA,douala
201009,NA,douala
201010,NA,douala
201011,26.8,douala
201012,27.5,douala
201101,NA,douala
201102,NA,douala
201103,NA,douala
201104,NA,douala
201105,NA,douala
201106,26.1,douala
201107,25.2,douala
201108,24.9,douala
201109,NA,douala
201110,NA,douala
201111,NA,douala
201112,NA,douala
201201,NA,douala
201202,NA,douala
201203,NA,douala
201204,NA,douala
201205,NA,douala
201206,26.5,douala
201207,24.9,douala
201208,25.2,douala
201209,25.2,douala
201210,NA,douala
201211,26.1,douala
201212,NA,douala
201301,NA,douala
201302,NA,douala
201303,27.5,douala
201304,NA,douala
201305,NA,douala
201306,26.2,douala
201307,26.2,douala
201308,NA,douala
201309,NA,douala
201310,26.1,douala
201311,26.5,douala
201312,27.0,douala
201401,NA,douala
201402,28.5,douala
201403,27.8,douala
201404,26.6,douala
201405,27.5,douala
201406,26.8,douala
201407,24.3,douala
201408,25.8,douala
201409,25.8,douala
201410,25.4,douala
201411,NA,douala
201412,26.8,douala
201501,27.6,douala
201502,28.2,douala
201503,28.0,douala
201504,28.0,douala
201505,27.6,douala
201506,26.0,douala
201507,25.4,douala
201508,25.4,douala
201509,NA,douala
201510,26.4,douala
201511,NA,douala
201512,NA,douala
201601,NA,douala
201602,NA,douala
201603,NA,douala
201604,NA,douala
201605,NA,douala
201606,26.7,douala
201607,25.9,douala
201608,NA,douala
201609,26.1,douala
201610,26.7,douala
201611,NA,douala
201612,NA,douala
