DATE,TAVG,NAME
199310,28,Porto de Moz
199311,27.8,Porto de Moz
199312,27.5,Porto de Moz
199401,26.8,Porto de Moz
199402,26.5,Porto de Moz
199403,26.6,Porto de Moz
199404,26.6,Porto de Moz
199405,26.6,Porto de Moz
199406,26.7,Porto de Moz
199407,27.1,Porto de Moz
199408,27.7,Porto de Moz
199409,28,Porto de Moz
199410,27.8,Porto de Moz
199411,27.9,Porto de Moz
199412,27.6,Porto de Moz
199501,26.7,Porto de Moz
199502,26.3,Porto de Moz
199503,26.9,Porto de Moz
199504,26.6,Porto de Moz
199505,26.7,Porto de Moz
199506,26.8,Porto de Moz
199507,27.1,Porto de Moz
199508,28,Porto de Moz
199509,28.6,Porto de Moz
199510,28.7,Porto de Moz
199511,27.6,Porto de Moz
199512,27.6,Porto de Moz
199601,26.8,Porto de Moz
199602,26.4,Porto de Moz
199603,26.7,Porto de Moz
199604,27.4,Porto de Moz
199605,27.5,Porto de Moz
199606,27.2,Porto de Moz
199607,27.3,Porto de Moz
199608,27.9,Porto de Moz
199609,28.5,Porto de Moz
199610,29,Porto de Moz
199611,28.8,Porto de Moz
199612,28,Porto de Moz
199701,27.2,Porto de Moz
199702,27.1,Porto de Moz
199703,27.1,Porto de Moz
199704,27.4,Porto de Moz
199705,27.6,Porto de Moz
199706,28.1,Porto de Moz
199707,28.3,Porto de Moz
199708,28.2,Porto de Moz
199709,29,Porto de Moz
199710,29.1,Porto de Moz
199711,28.9,Porto de Moz
199712,29,Porto de Moz
199801,28.1,Porto de Moz
199802,28.6,Porto de Moz
199803,27.7,Porto de Moz
199804,28.3,Porto de Moz
199805,27.9,Porto de Moz
199806,27.9,Porto de Moz
199807,27.6,Porto de Moz
199808,28.5,Porto de Moz
199809,28.8,Porto de Moz
199810,29.4,Porto de Moz
199811,29,Porto de Moz
199812,28,Porto de Moz
199901,27.4,Porto de Moz
199902,26.9,Porto de Moz
199903,27.4,Porto de Moz
199904,27.1,Porto de Moz
199905,27.1,Porto de Moz
199906,27.6,Porto de Moz
199907,27.9,Porto de Moz
199908,28.4,Porto de Moz
199909,28.7,Porto de Moz
199910,28.8,Porto de Moz
199911,28.9,Porto de Moz
199912,28.3,Porto de Moz
200001,27.2,Porto de Moz
200002,26.8,Porto de Moz
200003,27.2,Porto de Moz
200004,27.1,Porto de Moz
200005,27.4,Porto de Moz
200006,27.6,Porto de Moz
200007,27.7,Porto de Moz
200008,28.5,Porto de Moz
200009,28.5,Porto de Moz
200010,28.6,Porto de Moz
200011,28.9,Porto de Moz
200012,28.3,Porto de Moz
200101,27.1,Porto de Moz
200102,26.9,Porto de Moz
200103,27.3,Porto de Moz
200104,27.2,Porto de Moz
200105,27.6,Porto de Moz
200106,27.1,Porto de Moz
200107,27.6,Porto de Moz
200108,28.4,Porto de Moz
200109,28.7,Porto de Moz
200110,28.9,Porto de Moz
200111,29,Porto de Moz
200112,29,Porto de Moz
200201,27.8,Porto de Moz
200202,27.4,Porto de Moz
200203,27.1,Porto de Moz
200204,27.2,Porto de Moz
200205,27.7,Porto de Moz
200206,27.7,Porto de Moz
200207,28.1,Porto de Moz
200208,28.5,Porto de Moz
200209,28.9,Porto de Moz
200210,28.7,Porto de Moz
200211,28.7,Porto de Moz
200212,28.1,Porto de Moz
200301,27.8,Porto de Moz
200302,26.8,Porto de Moz
200303,27.3,Porto de Moz
200304,27.2,Porto de Moz
200305,27.9,Porto de Moz
200306,27.7,Porto de Moz
200307,28,Porto de Moz
200308,28.4,Porto de Moz
200309,28.6,Porto de Moz
200310,28.7,Porto de Moz
200311,28.7,Porto de Moz
200312,28.5,Porto de Moz
200401,27.8,Porto de Moz
200402,26.9,Porto de Moz
200403,27.4,Porto de Moz
200404,27.6,Porto de Moz
200405,27.9,Porto de Moz
200406,27.7,Porto de Moz
200407,27.8,Porto de Moz
200408,28.4,Porto de Moz
200409,28.8,Porto de Moz
200410,29,Porto de Moz
200411,29.3,Porto de Moz
200412,29.3,Porto de Moz
200501,28.5,Porto de Moz
200502,27.7,Porto de Moz
200503,27.5,Porto de Moz
200504,27.8,Porto de Moz
200505,27.6,Porto de Moz
200506,28.2,Porto de Moz
200507,28.3,Porto de Moz
200508,28.9,Porto de Moz
200509,29,Porto de Moz
200510,29.4,Porto de Moz
200511,29.5,Porto de Moz
200512,27.8,Porto de Moz
200601,27.7,Porto de Moz
200602,27.4,Porto de Moz
200603,27.4,Porto de Moz
200604,27.3,Porto de Moz
200605,27.3,Porto de Moz
200606,27.8,Porto de Moz
200607,28.2,Porto de Moz
200608,29,Porto de Moz
200609,29.2,Porto de Moz
200610,29.3,Porto de Moz
200611,28.4,Porto de Moz
200612,28.1,Porto de Moz
200701,28.5,Porto de Moz
200702,27.3,Porto de Moz
200703,26.7,Porto de Moz
200704,27.3,Porto de Moz
200705,27.5,Porto de Moz
200706,27.9,Porto de Moz
200707,28,Porto de Moz
200708,28.5,Porto de Moz
200709,28.9,Porto de Moz
200710,NA,Porto de Moz
200711,28.8,Porto de Moz
200712,27.6,Porto de Moz
200801,27,Porto de Moz
200802,27.2,Porto de Moz
200803,27.5,Porto de Moz
200804,27.4,Porto de Moz
200805,27.2,Porto de Moz
200806,27.3,Porto de Moz
200807,27.9,Porto de Moz
200808,29.1,Porto de Moz
200809,28.8,Porto de Moz
200810,29,Porto de Moz
200811,29.2,Porto de Moz
200812,28.2,Porto de Moz
200901,27.3,Porto de Moz
200902,26.7,Porto de Moz
200903,27.2,Porto de Moz
200904,27.7,Porto de Moz
200905,27.2,Porto de Moz
200906,27.2,Porto de Moz
200907,NA,Porto de Moz
200908,29.2,Porto de Moz
200909,29.2,Porto de Moz
200910,29.6,Porto de Moz
200911,29.6,Porto de Moz
200912,28.4,Porto de Moz
201001,27.7,Porto de Moz
201002,28.1,Porto de Moz
201003,28.9,Porto de Moz
201004,27.8,Porto de Moz
201005,28.3,Porto de Moz
201006,28.2,Porto de Moz
201007,NA,Porto de Moz
201008,28.8,Porto de Moz
201009,29.2,Porto de Moz
201010,29.6,Porto de Moz
201011,29.2,Porto de Moz
201012,28.2,Porto de Moz
201101,27,Porto de Moz
201102,27.2,Porto de Moz
201103,27.4,Porto de Moz
201104,27,Porto de Moz
201105,27.6,Porto de Moz
201106,28.2,Porto de Moz
201107,NA,Porto de Moz
201108,29.4,Porto de Moz
201109,29.5,Porto de Moz
201110,29.4,Porto de Moz
201111,28.9,Porto de Moz
201112,29.5,Porto de Moz
201201,27.6,Porto de Moz
201202,27.1,Porto de Moz
201203,27.1,Porto de Moz
201204,NA,Porto de Moz
201205,NA,Porto de Moz
201206,NA,Porto de Moz
201207,NA,Porto de Moz
201208,NA,Porto de Moz
201209,NA,Porto de Moz
201210,NA,Porto de Moz
201211,NA,Porto de Moz
201212,NA,Porto de Moz
