DATE,TAVG,NAME
201012,27.7,caracarai
201101,27.3,caracarai
201102,28,caracarai
201103,27.3,caracarai
201104,27.8,caracarai
201105,26.9,caracarai
201106,27.5,caracarai
201107,27.6,caracarai
201108,28.2,caracarai
201109,28.7,caracarai
201110,28.4,caracarai
201111,28.5,caracarai
201112,28.8,caracarai
201201,28.1,caracarai
201202,27.6,caracarai
201203,27.5,caracarai
201204,NA,caracarai
201205,NA,caracarai
201206,NA,caracarai
201207,NA,caracarai
201208,NA,caracarai
201209,NA,caracarai
201210,NA,caracarai
201211,NA,caracarai
201212,NA,caracarai
