Date,PRCP_GHCN,PRCP_TRMM,PRCP_CHIRPS
1/06/2004,165.81312,276.5516663,172.5853271
1/07/2004,137.1582,198.8263702,283.4247437
1/08/2004,39.987,99.90062714,66.46274567
1/09/2004,47.2068,96.100914,77.42671204
1/10/2004,79.3692,65.24803162,43.63427734
1/11/2004,44.8074,20.53999519,32.43270111
1/12/2004,165.7674,143.5982056,118.1905823
1/01/2005,271.8,249.6112213,238.7667847
1/02/2005,NA,429.3326721,336.9824829
1/03/2005,389.4,498.2333069,426.5725098
1/04/2005,327.4,470.0101318,436.2772827
1/05/2005,NA,384.9903564,309.7941284
1/06/2005,84.4,164.4762878,140.2884064
1/07/2005,65,213.2828369,96.34031677
1/08/2005,36.6,85.28669739,70.77970123
1/09/2005,54.6,81.42074585,94.60020447
1/10/2005,51.6,48.21048737,42.09970093
1/11/2005,NA,39.0877037,44.23452759
1/12/2005,336.6,443.3593445,341.8183594
1/01/2006,343.6,327.5944214,390.5408325
1/02/2006,80,242.4950256,266.5707703
1/03/2006,195.2,278.2468262,345.7233582
1/04/2006,373.6,381.6212158,389.4411011
1/05/2006,483,344.5092163,358.3971558
1/06/2006,163.5,204.7203522,212.0271149
1/07/2006,134.6,242.3788147,168.8017883
1/08/2006,54.4,47.05166245,56.52717209
1/09/2006,29.6,82.0471344,71.23061371
1/10/2006,31.6,31.78939819,41.18242645
1/11/2006,265.3,206.8633575,133.9286652
1/12/2006,152.6,167.1608582,119.5262985
1/01/2007,198,155.8086395,130.1927185
1/02/2007,300,223.1907196,222.9163055
1/03/2007,410.2,464.4532166,470.1106873
1/04/2007,245.6,346.0586548,372.5723572
1/05/2007,217.3,241.8546753,334.777832
1/06/2007,164.6,223.2374725,162.8169708
1/07/2007,79.3,208.5181274,151.5198669
1/08/2007,25.9,70.35912323,99.82996368
1/09/2007,53.5,37.807621,66.33079529
1/10/2007,68.5,131.1626129,82.54743195
1/11/2007,35.9,29.29444313,35.82338715
1/12/2007,278.4,292.2919617,235.958313
1/01/2008,NA,246.4225769,277.9913635
1/02/2008,NA,299.4976196,299.2694702
1/03/2008,NA,520.0953369,456.6133423
1/04/2008,369.3,266.0205078,456.7848511
1/05/2008,336,338.5392761,440.9463196
1/06/2008,132.2,202.4248962,277.7562866
1/07/2008,NA,85.27362823,97.75657654
1/08/2008,37.4,110.0423813,55.06406021
1/09/2008,89.2,124.4434814,125.409584
1/10/2008,40,72.43486786,61.76818848
1/11/2008,59,76.20910645,42.43048859
1/12/2008,144.4,229.3705597,234.360733
1/01/2009,NA,419.2808838,396.1700439
1/02/2009,NA,414.829834,403.0242004
1/03/2009,NA,521.869873,448.3150635
1/04/2009,NA,293.8200073,349.8885193
1/05/2009,451.3,482.3788452,474.5491943
1/06/2009,290.2,236.9656219,320.0053101
1/07/2009,56.1,55.46750641,74.86834717
1/08/2009,26.8,30.45947838,30.88718605
1/09/2009,26.2,55.98222351,74.17393494
1/10/2009,27,78.07966614,27.39293098
1/11/2009,NA,19.44400406,27.76456261
1/12/2009,NA,164.6769562,240.1846313
1/01/2010,NA,424.947876,303.2792969
1/02/2010,200.24,304.6579895,270.5790405
1/03/2010,215,191.79039,290.3026733
1/04/2010,541.58,594.9072876,559.307312
1/05/2010,206.4,272.5779114,336.9177856
1/06/2010,102,128.355545,151.8389435
1/07/2010,NA,98.75447083,168.483902
1/08/2010,NA,98.08553314,82.77216339
1/09/2010,NA,41.12023544,92.20526123
1/10/2010,NA,29.21918869,56.70591354
1/11/2010,NA,158.0626831,78.21993256
1/12/2010,71.4,163.3319092,219.3361664
1/01/2011,NA,354.551239,391.6411438
1/02/2011,364.4,259.4391785,359.9966125
1/03/2011,381.8,371.7434998,421.2922058
1/04/2011,447.6,302.4067383,453.688385
1/05/2011,368.5,346.9210205,469.6928406
1/06/2011,176.2,116.3106079,178.1320038
1/07/2011,178,145.7514038,145.1007385
1/08/2011,22.6,51.87459946,37.80236816
1/09/2011,64.8,35.02967072,63.62033844
1/10/2011,58,94.1081543,72.3223114
1/11/2011,56,23.50802994,42.12028885
1/12/2011,42.4,11.87551594,44.65093231
1/01/2012,NA,181.8083038,254.4569397
1/02/2012,312.3466667,347.087616,376.2366028
1/03/2012,374.6533333,369.84729,417.7663879
1/04/2012,NA,280.7423706,382.0888062
1/05/2012,136.2,320.2166443,200.6968994
1/06/2012,NA,185.6537781,149.5665283
1/07/2012,NA,155.085083,213.7129517
1/08/2012,NA,82.01407623,101.0123901
1/09/2012,NA,74.33660126,103.0037613
1/10/2012,38.4,54.77711868,55.6657486
1/11/2012,NA,44.98896027,27.50893402
1/12/2012,NA,174.9690247,208.9397278
1/01/2013,400.1,283.3142395,407.4094543
1/02/2013,375.9,271.1077576,306.7737427
1/03/2013,322.2,456.5811768,478.8035889
1/04/2013,472.3,448.4411621,414.4725647
1/05/2013,360.4,315.52771,328.3406067
1/06/2013,93.218,121.2862167,202.0380554
1/07/2013,65.5,180.3559265,234.986969
1/08/2013,NA,115.6960449,158.3509674
1/09/2013,NA,78.97246552,74.56954956
1/10/2013,23.368,67.22702789,32.43026352
1/11/2013,229.2,89.49362183,83.25978851
1/12/2013,NA,88.95365143,133.4935913
1/01/2014,317,156.1508026,184.897171
1/02/2014,NA,299.0800476,389.1253052
1/03/2014,490.6,378.707428,333.0414429
1/04/2014,355.4,451.5435791,294.1116333
1/05/2014,303.826,309.7404785,203.7674561
1/06/2014,328.172,274.7841187,312.1776733
1/07/2014,NA,230.8244019,151.7471313
1/08/2014,202.4,202.1153412,160.3186951
1/09/2014,86.3,99.51126099,94.52915192
1/10/2014,101.6,79.92620087,43.66395569
1/11/2014,48.9,42.48876572,67.04429626
1/12/2014,NA,88.30157471,66.06329346
1/01/2015,281.3,313.787323,374.9888916
1/02/2015,222.6,218.343399,209.7950134
1/03/2015,688.9,339.0199585,344.5917969
1/04/2015,320.7,343.4297791,352.9919128
1/05/2015,251.492,279.5921326,295.9140625
1/06/2015,206.248,227.3769073,210.4143982
1/07/2015,97.576,104.3799667,175.3566437
1/08/2015,34.798,112.5672913,53.85899353
1/09/2015,24.384,8.099999428,27.00026703
1/10/2015,29.718,30.14568138,35.00035095
1/11/2015,NA,32.56967926,10.29247761
1/12/2015,NA,82.33195496,63.18865967
1/01/2016,398.4,233.4168396,157.6007233
1/02/2016,292.5,301.4247437,229.3640747
1/03/2016,477.7,468.3269958,413.6835938
1/04/2016,NA,365.8983765,367.5281677
1/05/2016,453.4,405.1116638,450.4138184
1/06/2016,79.8,168.5407562,144.3774719
1/07/2016,181.9,128.9799347,182.1322021
1/08/2016,22.6,56.97894669,51.36468506
1/09/2016,69,91.37421417,69.34090424
1/10/2016,22.6,50.54781723,49.71053314
1/11/2016,41.9,48.76031876,22.73500061
1/12/2016,NA,299.4146118,441.0709534
