date,PRCP_GHCN,PRCP_TRMM,PRCP_CHIRPS
1/07/2008,73,119.0958328,218.483429
1/08/2008,176,131.0629578,112.2719116
1/09/2008,182.5,187.2623749,146.3563385
1/10/2008,100.8,209.0037537,168.7095337
1/11/2008,16.17,28.71454239,26.72650146
1/12/2008,36.2,56.43078613,75.90759277
1/01/2009,0,1.332000017,9.72251606
1/02/2009,130.6,97.85614777,125.9987335
1/03/2009,122.9,96.17355347,162.4407959
1/04/2009,116.1,128.8593292,131.0319519
1/05/2009,194.5,193.3661652,141.2835388
1/06/2009,533.7,193.874939,262.2346802
1/07/2009,244.9,307.752533,205.7081757
1/08/2009,20.2,17.7345562,24.15519333
1/09/2009,69.7,74.13611603,68.15424347
1/10/2009,112.65,132.7307434,110.5932541
1/11/2009,26.31,53.45012665,66.89115906
1/12/2009,6.7,35.63361359,43.88030624
1/01/2010,0,8.119792938,16.43618965
1/02/2010,77.4,57.4881134,102.5584641
1/03/2010,69.3,80.00624084,103.0152893
1/04/2010,120.7,131.4229736,113.7281799
1/05/2010,78.61,138.4615784,132.3495789
1/06/2010,208.4,224.594696,218.9041748
1/07/2010,111.4,104.4951096,122.3890839
1/08/2010,135.6,107.2128754,95.03900909
1/09/2010,145,185.4149475,168.1539612
1/10/2010,248.8,224.3369751,163.7625275
1/11/2010,92.1,56.25168991,81.19783783
1/12/2010,34.9,51.03403091,44.98061371
1/01/2011,42.4,36.84147263,33.12823486
1/02/2011,125.7,111.9165955,122.0786591
1/03/2011,192.5,198.684082,178.5815735
1/04/2011,81.5,91.90581512,132.5810242
1/05/2011,59.7,91.3536377,137.8502197
1/06/2011,331.5,146.7948761,262.5968323
1/07/2011,152.5,151.2493591,178.3061676
1/08/2011,44.15,54.64040375,89.07364655
1/09/2011,340.1,133.2548981,216.4222717
1/10/2011,298.9,148.2155762,236.7936401
1/11/2011,32,13.5,26.37279701
1/12/2011,0,9.297727585,8.499947548
1/01/2012,12,29.3349247,12.57808304
1/02/2012,30.85,78.59342957,71.23080444
1/03/2012,111.3,72.47673035,51.69028473
1/04/2012,185,76.71445465,108.4291687
1/05/2012,186.2,133.7499542,140.2470856
1/06/2012,254.2,174.6472931,149.619339
1/07/2012,58,36.88343811,77.21279907
1/08/2012,3.1,9.532729149,34.83678818
1/09/2012,91.4,112.5962524,105.2753601
1/10/2012,203.3,167.1354065,232.7273865
1/11/2012,40,102.8156967,76.42324066
1/12/2012,52,42.56719208,19.63349342
1/01/2013,,9.79710865,4.560879707
1/02/2013,,34.4998703,84.85379791
1/03/2013,118.1,121.9952087,124.345047
1/04/2013,84.6,122.6365891,87.76387024
1/05/2013,397,181.6537018,128.1291962
1/06/2013,133.4,154.5942535,79.92114258
1/07/2013,120,80.42832184,48.97536087
1/08/2013,12.6,6.389999866,24.38782692
1/09/2013,457.1,187.4922638,153.8665009
1/10/2013,181.5,201.5157318,119.9403992
1/11/2013,114.8,84.28865814,106.0268173
1/12/2013,10,36.12025833,17.64573097
1/01/2014,65.8,89.0814209,24.97208023
1/02/2014,22.7,103.2232819,53.45808029
1/03/2014,65.4,94.60710144,108.0027313
1/04/2014,129.3,147.1147156,148.5648346
1/05/2014,161.5,129.4522552,129.5414124
1/06/2014,257.1,266.037384,245.1913147
1/07/2014,54.2,100.6359329,103.4686813
1/08/2014,77.5,82.93676758,58.40254211
1/09/2014,117.6,171.0849304,105.1345291
1/10/2014,153.1,127.6508408,101.896286
1/11/2014,108.6,65.610672,71.54840851
1/12/2014,0.3,20.70754242,22.05919266
1/01/2015,0,30.95738602,13.49500465
1/02/2015,28.4,61.32159042,80.87023163
1/03/2015,174.4,86.97838593,116.5428467
1/04/2015,215.9,168.3352661,137.0797424
1/05/2015,230.1,112.138298,129.2634583
1/06/2015,224.55,241.7048645,174.9461823
1/07/2015,118.3,94.91281128,88.16640472
1/08/2015,13.15,10.10028076,20.25379562
1/09/2015,52.35,41.22723007,69.91969299
1/10/2015,157.2,213.0635986,153.4694214
1/11/2015,43.6,36.10447311,62.47309113
1/12/2015,0,20.27136803,7.605326653
1/01/2016,2.8,11.71199989,6.749874115
1/02/2016,0,28.27005959,17.98104668
1/03/2016,90.05,109.5333099,141.2844238
1/04/2016,85.65,117.8780365,93.17616272
1/05/2016,149.3,136.3776093,135.191803
1/06/2016,90.85,169.2724304,127.3503723
1/07/2016,117.6,61.90441132,64.49647522
1/08/2016,51.85,53.24454117,36.98330688
1/09/2016,313.5,215.8558502,275.9516907
1/10/2016,190.9,186.7994537,141.8643646
1/11/2016,73.95,92.8282547,63.24973297
1/12/2016,68.8,30.39180946,21.32126999
